ID,Название,Автор(ы),Год издания,Издатель,Обложка
3019069,"Наукообразная чушь. Разоблачение мошенничества, предвзятости, недобросовестности и хайпа в науке",Ричи Стюарт,2024,АСТ,https://content.img-gorod.ru/nomenclature/30/190/3019069-2.jpg?width=310&height=500&fit=bounds
3031327,Соблазн,Смоук Айви,2024,Inspiria,https://content.img-gorod.ru/nomenclature/30/313/3031327-4.jpg?width=310&height=500&fit=bounds
3031315,Волевой порог,Тамоников Александр,2024,Эксмо,https://content.img-gorod.ru/nomenclature/30/313/3031315-1.jpg?width=310&height=500&fit=bounds
3029144,Заххок,Медведев Владимир,2024,Альпина. Проза,https://content.img-gorod.ru/nomenclature/30/291/3029144-2.jpg?width=310&height=500&fit=bounds
3039486,Проклятые чувства,Серова Марина,2024,Эксмо,https://content.img-gorod.ru/nomenclature/30/394/3039486-1.jpg?width=310&height=500&fit=bounds
2982703,Чудо-пропись 3. Прописи. 1 класс,Илюхина Вера,2024,Просвещение,https://content.img-gorod.ru/nomenclature/29/827/2982703-1.jpg?width=310&height=500&fit=bounds
3032220,Сыновья,Бак Перл,2024,Neoclassic,https://content.img-gorod.ru/nomenclature/30/322/3032220-3.jpg?width=310&height=500&fit=bounds
3033421,The One. Единственный,Маррс Джон,2024,Эксмо,https://content.img-gorod.ru/nomenclature/30/334/3033421-2.jpg?width=310&height=500&fit=bounds
3036113,Утреннее сияние,Джио Сара,2024,Inspiria,https://content.img-gorod.ru/nomenclature/30/361/3036113-4.jpg?width=310&height=500&fit=bounds
3008361,Ветер уносит мертвые листья,Манойло Екатерина,2024,Альпина. Проза,https://content.img-gorod.ru/nomenclature/30/083/3008361-2.jpg?width=310&height=500&fit=bounds
3008438,Жертва судьбы,Майер Шеннон,2024,Freedom,https://content.img-gorod.ru/nomenclature/30/084/3008438-3.jpg?width=310&height=500&fit=bounds
2946408,"Это все психосоматика! Как симптомы попадают из головы в тело и что делать, чтобы вылечиться",Кугельштадт Александр,2023,Эксмо,https://content.img-gorod.ru/nomenclature/29/464/2946408-3.jpg?width=310&height=500&fit=bounds
2983142,Без игры жизни нет. Том 8,Ю Камия,2023,XL Media,https://content.img-gorod.ru/nomenclature/29/831/2983142.jpg?width=310&height=500&fit=bounds
2958322,"One Piece. Большой куш. Книга 12. Уотер-Севен, Город-на-Воде",Ода Эйитиро,2023,Азбука,https://content.img-gorod.ru/nomenclature/29/583/2958322.jpg?width=310&height=500&fit=bounds
2685630,Москва слезам не верит: кинороман,Черных Валентин,2022,Азбука,https://content.img-gorod.ru/nomenclature/26/856/2685630.jpg?width=310&height=500&fit=bounds
2162923,Путы материнской любви,Некрасов Анатолий,2022,Центрполиграф,https://content.img-gorod.ru/nomenclature/21/629/2162923.jpg?width=310&height=500&fit=bounds
2769130,Скрюченный домишко,Кристи Агата,2022,Эксмо,https://content.img-gorod.ru/nomenclature/27/691/2769130.jpg?width=310&height=500&fit=bounds
2553479,Краткая история почти всего на свете,Брайсон Билл,2022,Neoclassic,https://content.img-gorod.ru/nomenclature/25/534/2553479.jpg?width=310&height=500&fit=bounds
2575818,"Ружья, микробы и сталь: история человеческих сообществ",Даймонд Джаред,2022,Neoclassic,https://content.img-gorod.ru/nomenclature/25/758/2575818.jpg?width=310&height=500&fit=bounds
2524221,Секрет пролитых чернил,Вебб Холли,2022,Эксмо,https://content.img-gorod.ru/nomenclature/25/242/2524221-1.jpg?width=310&height=500&fit=bounds
2864903,Вглядываясь в солнце. Жизнь без страха смерти,Ялом Ирвин,2022,БОМБОРА,https://content.img-gorod.ru/nomenclature/28/649/2864903-1.jpg?width=310&height=500&fit=bounds
2882588,Комикс Пойдём в караоке!,Яма Ваяма,2022,Фабрика комиксов,https://content.img-gorod.ru/nomenclature/28/825/2882588.jpg?width=310&height=500&fit=bounds
2483547,Призрачный двойник (#3),Страуд Джонатан,2022,Эксмо,https://content.img-gorod.ru/nomenclature/24/835/2483547.jpg?width=310&height=500&fit=bounds
2907095,Добро и Зло в медицине. Размышления нейрохирурга,Комаров Владимир,2022,Родина,https://content.img-gorod.ru/nomenclature/29/070/2907095.jpg?width=310&height=500&fit=bounds
2921437,"Спасите котика! Все, что нужно знать о сценарии",Снайдер Блейк,2022,Эксмо,https://content.img-gorod.ru/nomenclature/29/214/2921437.jpg?width=310&height=500&fit=bounds
2950201,Сумрак: роман,Дуглас Пенелопа,2022,АСТ,https://content.img-gorod.ru/nomenclature/29/502/2950201_2.jpg?width=310&height=500&fit=bounds
2780617,Текст,Глуховский Дмитрий,2022,Жанры,https://content.img-gorod.ru/nomenclature/27/806/2780617-2.jpg?width=310&height=500&fit=bounds
2735877,Стальной Алхимик. Книга 2,Аракава Хирому,2022,Азбука,https://content.img-gorod.ru/nomenclature/27/358/2735877.jpg?width=310&height=500&fit=bounds
2822879,Алая чума. До Адама,Лондон Джек,2021,Neoclassic,https://content.img-gorod.ru/nomenclature/28/228/2822879.jpg?width=310&height=500&fit=bounds
2777251,"Мужские правила. Отношения, секс, психология",Мэнсон Марк,2020,Альпина Паблишер,https://content.img-gorod.ru/nomenclature/27/772/2777251.jpg?width=310&height=500&fit=bounds
2738894,"Черный пудель, рыжий кот, или Свадьба с препятствиями",Михалкова Елена,2019,Жанры,https://content.img-gorod.ru/nomenclature/27/388/2738894.jpg?width=310&height=500&fit=bounds
2754261,Любовь к несовершенству: Принять себя и других со всеми недостатками,Суним Гемин,2019,Альпина Паблишер,https://content.img-gorod.ru/nomenclature/27/542/2754261.jpg?width=310&height=500&fit=bounds
2170123,Идеальный руководитель: Почему им нельзя стать и что из этого следует.,Адизес Ицхак Калдерон,2017,Альпина Паблишер,https://content.img-gorod.ru/nomenclature/21/701/2170123.jpg?width=310&height=500&fit=bounds
3025715,Иные земли,Холлидей Томас,2024,Neoclassic,https://content.img-gorod.ru/nomenclature/30/257/3025715-1.jpg?width=310&height=500&fit=bounds
3023067,Пленница Тайного сада,Рейн Леа,2024,Freedom,https://content.img-gorod.ru/nomenclature/30/230/3023067-3.jpg?width=310&height=500&fit=bounds
2685630,Москва слезам не верит: кинороман,Черных Валентин,2022,Азбука,https://content.img-gorod.ru/nomenclature/26/856/2685630.jpg?width=310&height=500&fit=bounds
2162923,Путы материнской любви,Некрасов Анатолий,2022,Центрполиграф,https://content.img-gorod.ru/nomenclature/21/629/2162923.jpg?width=310&height=500&fit=bounds
2769130,Скрюченный домишко,Кристи Агата,2022,Эксмо,https://content.img-gorod.ru/nomenclature/27/691/2769130.jpg?width=310&height=500&fit=bounds
2553479,Краткая история почти всего на свете,Брайсон Билл,2022,Neoclassic,https://content.img-gorod.ru/nomenclature/25/534/2553479.jpg?width=310&height=500&fit=bounds
2575818,"Ружья, микробы и сталь: история человеческих сообществ",Даймонд Джаред,2022,Neoclassic,https://content.img-gorod.ru/nomenclature/25/758/2575818.jpg?width=310&height=500&fit=bounds
2524221,Секрет пролитых чернил,Вебб Холли,2022,Эксмо,https://content.img-gorod.ru/nomenclature/25/242/2524221-1.jpg?width=310&height=500&fit=bounds
2864903,Вглядываясь в солнце. Жизнь без страха смерти,Ялом Ирвин,2022,БОМБОРА,https://content.img-gorod.ru/nomenclature/28/649/2864903-1.jpg?width=310&height=500&fit=bounds
2882588,Комикс Пойдём в караоке!,Яма Ваяма,2022,Фабрика комиксов,https://content.img-gorod.ru/nomenclature/28/825/2882588.jpg?width=310&height=500&fit=bounds
2483547,Призрачный двойник (#3),Страуд Джонатан,2022,Эксмо,https://content.img-gorod.ru/nomenclature/24/835/2483547.jpg?width=310&height=500&fit=bounds
2907095,Добро и Зло в медицине. Размышления нейрохирурга,Комаров Владимир,2022,Родина,https://content.img-gorod.ru/nomenclature/29/070/2907095.jpg?width=310&height=500&fit=bounds
2921437,"Спасите котика! Все, что нужно знать о сценарии",Снайдер Блейк,2022,Эксмо,https://content.img-gorod.ru/nomenclature/29/214/2921437.jpg?width=310&height=500&fit=bounds
2950201,Сумрак: роман,Дуглас Пенелопа,2022,АСТ,https://content.img-gorod.ru/nomenclature/29/502/2950201_2.jpg?width=310&height=500&fit=bounds
2780617,Текст,Глуховский Дмитрий,2022,Жанры,https://content.img-gorod.ru/nomenclature/27/806/2780617-2.jpg?width=310&height=500&fit=bounds
2735877,Стальной Алхимик. Книга 2,Аракава Хирому,2022,Азбука,https://content.img-gorod.ru/nomenclature/27/358/2735877.jpg?width=310&height=500&fit=bounds
2822879,Алая чума. До Адама,Лондон Джек,2021,Neoclassic,https://content.img-gorod.ru/nomenclature/28/228/2822879.jpg?width=310&height=500&fit=bounds
2777251,"Мужские правила. Отношения, секс, психология",Мэнсон Марк,2020,Альпина Паблишер,https://content.img-gorod.ru/nomenclature/27/772/2777251.jpg?width=310&height=500&fit=bounds
2738894,"Черный пудель, рыжий кот, или Свадьба с препятствиями",Михалкова Елена,2019,Жанры,https://content.img-gorod.ru/nomenclature/27/388/2738894.jpg?width=310&height=500&fit=bounds
2754261,Любовь к несовершенству: Принять себя и других со всеми недостатками,Суним Гемин,2019,Альпина Паблишер,https://content.img-gorod.ru/nomenclature/27/542/2754261.jpg?width=310&height=500&fit=bounds
2170123,Идеальный руководитель: Почему им нельзя стать и что из этого следует.,Адизес Ицхак Калдерон,2017,Альпина Паблишер,https://content.img-gorod.ru/nomenclature/21/701/2170123.jpg?width=310&height=500&fit=bounds
